	0	1
277	e	O
278	.	O
279	&	O
280	.	O
281	0	O
282	.	O
283	e	O
284	.	O
285	received	O
286	above	O
287	goods	O
288	in	O
289	good	O
290	order	O
291	condition	O
292	.	O
293	the	O
294	recipient	O
295	of	O
296	garden	O
297	##ia	O
298	'	O
299	s	O
300	products	O
301	is	O
302	required	O
303	to	O
304	make	O
305	necessary	O
306	adjustments	O
307	to	O
308	its	O
309	input	O
310	tax	O
311	claims	O
312	,	O
313	on	O
314	the	O
315	basic	O
316	of	O
317	the	O
318	adjustments	O
319	shown	O
320	in	O
321	this	O
322	tax	O
323	in	O
324	##vo	O
325	##ice	O
326	/	O
327	adjustment	O
328	note	O
329	customer	O
330	'	O
331	s	O
332	copy	O
333		
0	mr	B-COMPANY
1	.	I-COMPANY
2	d	I-COMPANY
3	.	I-COMPANY
4	i	I-COMPANY
5	.	I-COMPANY
6	y	I-COMPANY
7	.	I-COMPANY
8	(	I-COMPANY
9	ku	I-COMPANY
10	##chai	I-COMPANY
11	)	I-COMPANY
12	sd	I-COMPANY
13	##n	I-COMPANY
14	b	I-COMPANY
15	##hd	I-COMPANY
16	(	I-COMPANY
17	co	I-COMPANY
18	reg	I-COMPANY
19	:	O
20	750	O
21	##44	O
22	##1	O
23	-	O
24	w	O
25	)	O
26	lot	O
27	1851	O
28	-	O
29	a	B-ADDRESS
30	&	I-ADDRESS
31	1851	I-ADDRESS
32	-	I-ADDRESS
33	b	I-ADDRESS
34	,	I-ADDRESS
35	jalan	I-ADDRESS
36	k	I-ADDRESS
37	##p	I-ADDRESS
38	##b	I-ADDRESS
39	6	I-ADDRESS
40	,	I-ADDRESS
41	ka	I-ADDRESS
42	##was	I-ADDRESS
43	##an	I-ADDRESS
44	per	I-ADDRESS
45	##ind	I-ADDRESS
46	##ust	I-ADDRESS
47	##rian	I-ADDRESS
48	bala	I-ADDRESS
49	##kong	I-ADDRESS
50	,	I-ADDRESS
51	43	I-ADDRESS
52	##30	I-ADDRESS
53	##0	I-ADDRESS
54	ser	I-ADDRESS
55	##i	I-ADDRESS
56	ke	I-ADDRESS
57	##mba	I-ADDRESS
58	##nga	I-ADDRESS
59	##n	I-ADDRESS
60	,	I-ADDRESS
61	selangor	I-ADDRESS
62	(	I-ADDRESS
63	gs	I-ADDRESS
64	##t	I-ADDRESS
65	id	I-ADDRESS
66	no	I-ADDRESS
67	:	I-ADDRESS
68	000	I-ADDRESS
69	##47	I-ADDRESS
70	##37	I-ADDRESS
71	##9	I-ADDRESS
72	##25	I-ADDRESS
73	##12	I-ADDRESS
74	)	O
75	(	O
76	sg	O
77	wang	O
78	)	O
79	-	O
80	tax	O
81	in	O
82	##vo	O
83	##ice	O
84	-	O
85	magnetic	O
86	white	O
87	##board	O
88	ld	O
89	##00	O
90	##1	O
91	#	O
92	90	O
93	*	O
94	60	O
95	##cm	O
96	*	O
97	s	O
98	e	O
99	##z	O
100	##0	O
101	##8	O
102	-	O
103	6	O
104	/	O
105	12	O
106	90	O
107	##8	O
108	##7	O
109	##39	O
110	##6	O
111	1	O
112	x	O
113	35	O
114	.	O
115	00	O
116	35	O
117	.	O
118	00	O
119	ja	O
120	##pe	O
121	di	O
122	##sp	O
123	##ense	O
124	##r	O
125	set	O
126	##je	O
127	##60	O
128	##0	O
129	-	O
130	citrus	O
131	*	O
132	s	O
133	wa	O
134	##36	O
135	-	O
136	12	O
137	95	O
138	##56	O
139	##48	O
140	##17	O
141	##7	O
142	##9	O
143	##60	O
144	##3	O
145	2	O
146	x	O
147	19	O
148	.	O
149	90	O
150	39	O
151	.	O
152	80	O
153	candle	O
154	e	O
155	##b	O
156	##00	O
157	##10	O
158	##50	O
159	#	O
160	*	O
161	s	O
162	o	O
163	##c	O
164	##32	O
165	-	O
166	41	O
167	/	O
168	2	O
169	-	O
170	40	O
171	90	O
172	##44	O
173	##36	O
174	##4	O
175	1	O
176	x	O
177	9	O
178	.	O
179	50	O
180	9	O
181	.	O
182	50	O
183	ball	O
184	pen	O
185	6	O
186	##b	O
187	##k	O
188	0	O
189	.	O
190	5	O
191	##mm	O
192	kc	O
193	##10	O
194	##6	O
195	##9	O
196	#	O
197	*	O
198	s	O
199	rc	O
200	##11	O
201	-	O
202	23	O
203	-	O
204	42	O
205	-	O
206	12	O
207	/	O
208	144	O
209	69	O
210	##53	O
211	##0	O
212	##70	O
213	##9	O
214	##9	O
215	##45	O
216	##7	O
217	##8	O
218	1	O
219	x	O
220	2	O
221	.	O
222	90	O
223	2	O
224	.	O
225	90	O
226	white	O
227	board	O
228	marker	O
229	set	O
230	88	O
231	##58	O
232	*	O
233	s	O
234	sb	O
235	##17	O
236	-	O
237	12	O
238	/	O
239	240	O
240	90	O
241	##8	O
242	##28	O
243	##25	O
244	1	O
245	x	O
246	3	O
247	.	O
248	30	O
249	3	O
250	.	O
251	30	O
252	first	O
253	aid	O
254	kit	O
255	*	O
256	s	O
257	c	O
258	##g	O
259	##6	O
260	##1	O
261	/	O
262	2	O
263	-	O
264	48	O
265	90	O
266	##6	O
267	##14	O
268	##9	O
269	##6	O
270	1	O
271	x	O
272	26	O
273	.	O
274	90	O
275	26	O
276	.	O
277	90	O
278	planning	O
279	magnet	O
280	30	O
281	##mm	O
282	#	O
283	*	O
284	s	O
285	rc	O
286	##22	O
287	-	O
288	24	O
289	/	O
290	288	O
291	90	O
292	##8	O
293	##85	O
294	##24	O
295	1	O
296	x	O
297	2	O
298	.	O
299	30	O
300	2	O
301	.	O
302	30	O
303	item	O
304	(	O
305	s	O
306	)	O
307	:	O
308	7	O
309	q	O
310	##ty	O
311	(	O
312	s	O
313	.	O
314	)	O
315	:	O
316	8	O
317	total	O
318	inc	O
319	##l	O
320	.	O
321	gs	O
322	##t	O
323	@	O
324	6	O
325	%	O
326	rm	O
327	119	O
328	.	O
329	70	O
330	cash	O
331	rm	O
332	120	O
333	.	O
334	00	O
335	change	O
336	rm	O
337	0	O
338	.	O
339	30	O
340	gs	O
341	##t	O
342	summary	O
343	am	O
344	##t	O
345	(	O
346	rm	O
347	)	O
348	tax	O
349	(	O
350	rm	O
351	)	O
352	gs	O
353	##t	O
354	s	O
355	@	O
356	6	O
357	%	O
358	112	O
359	.	O
360	92	O
361	6	O
362	.	O
363	78	O
364	15	O
365	-	O
366	03	O
367	-	O
368	18	O
369	15	O
370	:	O
371	41	O
372	sh	O
373	##01	O
374	b	O
375	##01	O
376	##9	O
377	t	O
378	##2	O
379	r	O
380	##00	O
381	##0	O
382	##24	O
383	##36	O
384	##54	O
385	operator	O
386	trainee	O
387	cash	O
388	##ier	O
389	ex	O
390	##chan	O
391	f	O
392	are	O
393	allowed	O
394	within	O
395	7	O
396	day	O
397	with	O
398	receipt	O
399	.	O
400	gt	O
401	##ric	O
402	##tly	O
403	no	O
404	cash	O
405	ref	O
406	##und	O
407	.	O
408		
0	one	B-COMPANY
1	one	I-COMPANY
2	three	I-COMPANY
3	seafood	I-COMPANY
4	restaurant	I-COMPANY
5	sd	I-COMPANY
6	##n	I-COMPANY
7	b	I-COMPANY
8	##hd	I-COMPANY
9	(	I-COMPANY
10	112	I-COMPANY
11	##0	I-COMPANY
12	##90	I-COMPANY
13	##8	O
14	-	O
15	m	O
16	)	O
17	no	O
18	.	O
19	1	O
20	,	O
21	tam	O
22	##an	B-ADDRESS
23	sri	I-ADDRESS
24	deng	I-ADDRESS
25	##ki	I-ADDRESS
26	##l	I-ADDRESS
27	,	I-ADDRESS
28	jalan	I-ADDRESS
29	air	I-ADDRESS
30	hit	I-ADDRESS
31	##am	I-ADDRESS
32	43	I-ADDRESS
33	##80	I-ADDRESS
34	##0	I-ADDRESS
35	deng	I-ADDRESS
36	##ki	I-ADDRESS
37	##l	I-ADDRESS
38	,	I-ADDRESS
39	selangor	I-ADDRESS
40	.	I-ADDRESS
41	(	I-ADDRESS
42	gs	I-ADDRESS
43	##t	I-ADDRESS
44	reg	I-ADDRESS
45	.	I-ADDRESS
46	no	I-ADDRESS
47	:	I-ADDRESS
48	000	I-ADDRESS
49	##6	I-ADDRESS
50	##70	I-ADDRESS
51	##22	O
52	##43	O
53	##8	O
54	##4	O
55	)	O
56	tax	O
57	in	O
58	##vo	O
59	##ice	O
60	table	O
61	31	O
62	bill	O
63	#	O
64	:	O
65	v	O
66	##00	O
67	##1	O
68	-	O
69	53	O
70	##9	O
71	##32	O
72	##7	O
73	order	O
74	#	O
75	:	O
76	139	O
77	##43	O
78	##0	O
79	date	O
80	:	O
81	30	O
82	-	O
83	05	O
84	-	O
85	2018	O
86	13	O
87	:	O
88	45	O
89	:	O
90	46	O
91	cash	O
92	##ier	O
93	:	O
94	113	O
95	cash	O
96	##ier	B-TOTAL
97	pa	I-TOTAL
98	##x	I-TOTAL
99	(	I-TOTAL
100	s	I-TOTAL
101	)	I-TOTAL
102	:	O
103	0	O
104	q	O
105	##ty	O
106	description	O
107	total	O
108	tax	O
109	1	O
110	d	O
111	15	O
112	.	O
113	00	O
114	sr	O
115	chicken	O
116	item	O
117	1	O
118	d	O
119	46	O
120	.	O
121	00	O
122	sr	O
123	fish	O
124	item	O
125	1	O
126	d	O
127	12	O
128	.	O
129	00	O
130	sr	O
131	ve	O
132	##ge	O
133	item	O
134	1	O
135	d	O
136	4	O
137	.	O
138	50	O
139	sr	O
140	white	O
141	rice	O
142	1	O
143	d	O
144	5	O
145	.	O
146	00	O
147	sr	O
148	beverage	O
149	total	O
150	(	O
151	excluding	O
152	gs	O
153	##t	O
154	)	O
155	:	O
156	82	O
157	.	O
158	50	O
159	gs	O
160	##t	O
161	pay	O
162	##able	O
163	:	O
164	4	O
165	.	O
166	95	O
167	total	O
168	(	O
169	inclusive	O
170	of	O
171	gs	O
172	##t	O
173	)	O
174	:	O
175	87	O
176	.	O
177	45	O
178	total	O
179	:	O
180	87	O
181	.	O
182	45	O
183	closed	O
184	:	O
185	1	O
186	30	O
187	-	O
188	05	O
189	-	O
190	2018	O
191	14	O
192	:	O
193	39	O
194	:	O
195	47	O
196	server	O
197	:	O
198	113	O
199	cash	O
200	##ier	O
201	cash	O
202	:	O
203	87	O
204	.	O
205	45	O
206	gs	O
207	##t	O
208	summary	O
209	amount	O
210	(	O
211	rm	O
212	)	O
213	tax	O
214	(	O
215	rm	O
216	)	O
217	sr	O
218	(	O
219	@	O
220	6	O
221	%	O
222	)	O
223	82	O
224	.	O
225	50	O
226	4	O
227	.	O
228	95	O
229	*	O
230	*	O
231	*	O
232	*	O
233	thank	O
234	you	O
235	*	O
236	*	O
237	*	O
238	*	O
239	please	O
240	come	O
241	again	O
242		
0	tan	O
1	woo	O
2	##n	O
3	yan	O
4	##n	O
5	ind	O
6	##ah	B-COMPANY
7	gift	I-COMPANY
8	&	I-COMPANY
9	home	I-COMPANY
10	deco	I-COMPANY
11	27	I-COMPANY
12	,	I-COMPANY
13	jalan	I-COMPANY
14	de	B-ADDRESS
15	##da	I-ADDRESS
16	##p	I-ADDRESS
17	13	I-ADDRESS
18	,	I-ADDRESS
19	tam	I-ADDRESS
20	##an	I-ADDRESS
21	johor	I-ADDRESS
22	jaya	I-ADDRESS
23	,	I-ADDRESS
24	81	I-ADDRESS
25	##100	I-ADDRESS
26	johor	I-ADDRESS
27	ba	I-ADDRESS
28	##hr	I-ADDRESS
29	##u	I-ADDRESS
30	,	I-ADDRESS
31	johor	I-ADDRESS
32	.	I-ADDRESS
33	tel	I-ADDRESS
34	:	I-ADDRESS
35	07	I-ADDRESS
36	-	I-ADDRESS
37	350	I-ADDRESS
38	##7	I-ADDRESS
39	##40	I-ADDRESS
40	##5	I-ADDRESS
41	fa	I-ADDRESS
42	##x	O
43	:	O
44	07	O
45	-	O
46	355	O
47	##8	O
48	##16	O
49	##0	O
50	receipt	O
51	19	O
52	/	O
53	10	O
54	/	O
55	2018	O
56	20	O
57	:	O
58	49	O
59	:	O
60	59	O
61	#	O
62	01	O
63	cash	B-TOTAL
64	##ier	I-TOTAL
65	:	I-TOTAL
66	cn	I-TOTAL
67	location	O
68	/	O
69	sp	O
70	:	O
71	05	O
72	/	O
73	05	O
74	##31	O
75	mb	O
76	:	O
77	mo	O
78	##26	O
79	##58	O
80	##8	O
81	room	O
82	no	O
83	:	O
84	01	O
85	050	O
86	##100	O
87	##0	O
88	##35	O
89	##27	O
90	##9	O
91	des	O
92	##c	O
93	/	O
94	item	O
95	q	O
96	##ty	O
97	price	O
98	am	O
99	##t	O
100	(	O
101	rm	O
102	)	O
103	st	O
104	-	O
105	privilege	O
106	card	O
107	/	O
108	g	O
109	##d	O
110	ind	O
111	##ah	O
112	88	O
113	##8	O
114	##8	O
115	##8	O
116	1	O
117	10	O
118	.	O
119	00	O
120	10	O
121	.	O
122	00	O
123	g	O
124	##f	O
125	-	O
126	table	O
127	lamp	O
128	/	O
129	stitch	O
130	<	O
131	i	O
132	>	O
133	62	O
134	##48	O
135	##3	O
136	1	O
137	55	O
138	.	O
139	90	O
140	55	O
141	.	O
142	90	O
143	@	O
144	disc	O
145	10	O
146	.	O
147	00	O
148	%	O
149	-	O
150	5	O
151	.	O
152	59	O
153	#	O
154	total	O
155	q	O
156	##ty	O
157	2	O
158	total	O
159	am	O
160	##t	O
161	.	O
162	.	O
163	.	O
164	.	O
165	.	O
166	.	O
167	.	O
168	.	O
169	.	O
170	.	O
171	.	O
172	.	O
173	.	O
174	.	O
175	.	O
176	.	O
177	.	O
178	rm	O
179	60	O
180	.	O
181	31	O
182	rounding	O
183	ad	O
184	##j	O
185	.	O
186	.	O
187	.	O
188	.	O
189	.	O
190	.	O
191	.	O
192	.	O
193	.	O
194	.	O
195	.	O
196	.	O
197	-	O
198	0	O
199	.	O
200	01	O
201	rm	O
202	60	O
203	.	O
204	30	O
205	cash	O
206	.	O
207	.	O
208	.	O
209	.	O
210	.	O
211	.	O
212	.	O
213	.	O
214	.	O
215	.	O
216	.	O
217	.	O
218	.	O
219	.	O
220	.	O
221	.	O
222	.	O
223	.	O
224	.	O
225	.	O
226	rm	O
227	70	O
228	.	O
229	30	O
230	change	O
231	.	O
232	.	O
233	.	O
234	.	O
235	.	O
236	.	O
237	.	O
238	.	O
239	.	O
240	.	O
241	.	O
242	.	O
243	.	O
244	.	O
245	.	O
246	.	O
247	.	O
248	.	O
249	rm	O
250	10	O
251	.	O
252	00	O
253	thank	O
254	you	O
255	!	O
256	please	O
257	come	O
258	again	O
259	!	O
260	thank	O
261	you	O
262	!	O
263	flea	O
264	##se	O
265	come	O
266	ao	O
267	##sin	O
268	!	O
269	goods	O
270	sold	O
271	are	O
272	not	O
273	return	O
274	##able	O
275	goods	O
276	sold	O
277	are	O
278	not	O
279	return	O
280	##able	O
281	dealing	O
282	in	O
283	wholesale	O
284	and	O
285	retail	O
286	.	O
287		
0	tax	O
1	in	O
2	##vo	O
3	##ice	O
4	domino	O
5	'	B-COMPANY
6	s	I-COMPANY
7	pizza	I-COMPANY
8	gs	I-COMPANY
9	##t	I-COMPANY
10	ref	O
11	no	O
12	:	O
13	001	O
14	##6	O
15	##9	O
16	##42	O
17	##6	O
18	##12	O
19	##48	O
20	domino	O
21	'	O
22	s	O
23	pizza	O
24	tam	B-ADDRESS
25	##an	I-ADDRESS
26	un	I-ADDRESS
27	##iver	I-ADDRESS
28	##sit	I-ADDRESS
29	##i	I-ADDRESS
30	30	I-ADDRESS
31	,	I-ADDRESS
32	j	I-ADDRESS
33	##ln	I-ADDRESS
34	ke	I-ADDRESS
35	##bu	I-ADDRESS
36	##day	I-ADDRESS
37	##aan	I-ADDRESS
38	7	I-ADDRESS
39	,	I-ADDRESS
40	t	I-ADDRESS
41	##m	I-ADDRESS
42	##n	I-ADDRESS
43	un	I-ADDRESS
44	##iver	I-ADDRESS
45	##sit	I-ADDRESS
46	##i	I-ADDRESS
47	81	I-ADDRESS
48	##30	I-ADDRESS
49	##0	I-ADDRESS
50	sk	I-ADDRESS
51	##uda	I-ADDRESS
52	##i	I-ADDRESS
53	,	I-ADDRESS
54	johor	I-ADDRESS
55	carry	I-ADDRESS
56	out	I-ADDRESS
57	now	I-ADDRESS
58	pay	I-ADDRESS
59	by	I-ADDRESS
60	:	I-ADDRESS
61	cash	I-ADDRESS
62	order	O
63	:	O
64	85	O
65	##57	O
66	by	O
67	:	O
68	55	O
69	##86	O
70	order	O
71	time	O
72	:	O
73	13	O
74	:	O
75	19	O
76	:	O
77	29	O
78	date	O
79	:	O
80	28	O
81	/	O
82	04	O
83	/	O
84	18	O
85	name	O
86	:	O
87	ms	O
88	ni	O
89	##wa	O
90	pickup	O
91	time	O
92	:	O
93	13	O
94	:	O
95	34	O
96	:	O
97	29	O
98	q	O
99	##ty	O
100	menu	B-TOTAL
101	des	I-TOTAL
102	##c	I-TOTAL
103	coup	O
104	##on	O
105	disc	O
106	price	O
107	0	O
108	.	O
109	20	O
110	1	O
111	pl	O
112	##sb	O
113	-	O
114	r	O
115	1	O
116	rc	O
117	##d	O
118	ao	O
119	##a	O
120	##4	O
121	-	O
122	adi	O
123	14	O
124	.	O
125	50	O
126	1	O
127	pep	O
128	(	O
129	can	O
130	)	O
131	l	O
132	##vd	O
133	##r	O
134	-	O
135	r	O
136	##g	O
137	-	O
138	1	O
139	3	O
140	.	O
141	50	O
142	1	O
143	pep	O
144	(	O
145	can	O
146	)	O
147	l	O
148	##vd	O
149	##r	O
150	-	O
151	r	O
152	##g	O
153	-	O
154	1	O
155	3	O
156	.	O
157	50	O
158	1	O
159	t	O
160	/	O
161	b	O
162	l	O
163	##vd	O
164	##r	O
165	-	O
166	r	O
167	##g	O
168	-	O
169	1	O
170	7	O
171	.	O
172	50	O
173	1	O
174	9	O
175	""""	O
176	h	O
177	##t	O
178	(	O
179	ac	O
180	)	O
181	l	O
182	##vd	O
183	##r	O
184	-	O
185	r	O
186	##g	O
187	-	O
188	1	O
189	27	O
190	.	O
191	80	O
192	17	O
193	.	O
194	40	O
195	57	O
196	.	O
197	00	O
198	total	O
199	items	O
200	:	O
201	sub	O
202	-	O
203	total	O
204	:	O
205	57	O
206	.	O
207	00	O
208	coup	O
209	##on	O
210	discount	O
211	:	O
212	17	O
213	.	O
214	40	O
215	grand	O
216	total	O
217	:	O
218	39	O
219	.	O
220	60	O
221	:	O
222	40	O
223	.	O
224	00	O
225	payment	O
226	change	O
227	due	O
228	:	O
229	00	O
230	.	O
231	40	O
232	*	O
233	6	O
234	%	O
235	gs	O
236	##t	O
237	included	O
238	:	O
239	2	O
240	.	O
241	24	O
242	support	O
243	our	O
244	smile	O
245	campaign	O
246	:	O
247	)	O
248	did	O
249	we	O
250	smile	O
251	at	O
252	you	O
253	?	O
254	let	O
255	us	O
256	know	O
257	at	O
258	www	O
259	.	O
260	domino	O
261	##s	O
262	.	O
263	com	O
264	.	O
265	my	O
266	/	O
267	smile	O
268	and	O
269	receive	O
270	a	O
271	30	O
272	%	O
273	off	O
274	side	O
275	item	O
276	e	O
277	-	O
278	coup	O
279	##on	O
280	upon	O
281	survey	O
282	submission	O
283	survey	O
284	code	O
285	:	O
286	cb	O
287	##d	O
288	##28	O
289	##0	O
290	##7	O
291	##40	O
292	##85	O
293	##57	O
294	##19	O
295	thank	O
296	you	O
297	for	O
298	visiting	O
299	domino	O
300	'	O
301	s	O
302	.	O
303	please	O
304	come	O
305	again	O
306	!	O
307	1	O
308	-	O
309	3	O
310	0	O
311	0	O
312	-	O
313	8	O
314	8	O
315	8	O
316	-	O
317	3	O
318	3	O
319	3	O
320	www	O
321	.	O
322	domino	O
323	##s	O
324	.	O
325	com	O
326	.	O
327	my	O
328	we	O
329	are	O
330	compliant	O
331	to	O
332	the	O
333	pd	O
334	##pa	O
335	2010	O
336	.	O
337	visit	O
338	www	O
339	.	O
340	domino	O
341	##s	O
342	.	O
343	com	O
344	.	O
345	my	O
346	/	O
347	terms	O
348	to	O
349	view	O
350	our	O
351	personal	O
352	date	O
353	protection	O
354	policy	O
355	.	O
356	owned	O
357	by	O
358	dom	O
359	##mal	O
360	food	O
361	services	O
362	sd	O
363	##n	O
364	b	O
365	##hd	O
366	co	O
367	.	O
368	no	O
369	.	O
370	41	O
371	##90	O
372	##6	O
373	-	O
374	a	O
375	1	O
376		
0	one	B-COMPANY
1	one	I-COMPANY
2	three	I-COMPANY
3	seafood	I-COMPANY
4	restaurant	I-COMPANY
5	sd	I-COMPANY
6	##n	I-COMPANY
7	b	I-COMPANY
8	##hd	I-COMPANY
9	(	I-COMPANY
10	112	I-COMPANY
11	##0	I-COMPANY
12	##90	I-COMPANY
13	##8	O
14	-	O
15	m	O
16	)	O
17	no	O
18	.	O
19	1	O
20	,	O
21	tam	O
22	##an	B-ADDRESS
23	sri	I-ADDRESS
24	deng	I-ADDRESS
25	##ki	I-ADDRESS
26	##l	I-ADDRESS
27	,	I-ADDRESS
28	jalan	I-ADDRESS
29	air	I-ADDRESS
30	hit	I-ADDRESS
31	##am	I-ADDRESS
32	43	I-ADDRESS
33	##80	I-ADDRESS
34	##0	I-ADDRESS
35	deng	I-ADDRESS
36	##ki	I-ADDRESS
37	##l	I-ADDRESS
38	,	I-ADDRESS
39	selangor	I-ADDRESS
40	.	I-ADDRESS
41	(	I-ADDRESS
42	gs	I-ADDRESS
43	##t	I-ADDRESS
44	reg	I-ADDRESS
45	.	I-ADDRESS
46	no	I-ADDRESS
47	:	I-ADDRESS
48	000	I-ADDRESS
49	##6	I-ADDRESS
50	##70	I-ADDRESS
51	##22	O
52	##43	O
53	##8	O
54	##4	O
55	)	O
56	tax	O
57	in	O
58	##vo	O
59	##ice	O
60	table	O
61	37	O
62	bill	O
63	#	O
64	:	O
65	v	O
66	##00	O
67	##1	O
68	-	O
69	540	O
70	##41	O
71	##7	O
72	order	O
73	#	O
74	:	O
75	140	O
76	##52	O
77	##3	O
78	date	O
79	:	O
80	15	O
81	-	O
82	06	O
83	-	O
84	2018	O
85	11	O
86	:	O
87	35	O
88	:	O
89	35	O
90	cash	O
91	##ier	O
92	:	O
93	113	O
94	cash	O
95	##ier	B-TOTAL
96	pa	I-TOTAL
97	##x	I-TOTAL
98	(	I-TOTAL
99	s	I-TOTAL
100	)	I-TOTAL
101	:	O
102	0	O
103	q	O
104	##ty	O
105	description	O
106	total	O
107	tax	O
108	1	O
109	d	O
110	120	O
111	.	O
112	00	O
113	sr	O
114	cat	O
115	fish	O
116	item	O
117	1	O
118	d	O
119	18	O
120	.	O
121	00	O
122	sr	O
123	va	O
124	##ge	O
125	item	O
126	1	O
127	d	O
128	5	O
129	.	O
130	50	O
131	sr	O
132	white	O
133	rice	O
134	1	O
135	d	O
136	5	O
137	.	O
138	00	O
139	sr	O
140	beverage	O
141	total	O
142	(	O
143	excluding	O
144	gs	O
145	##t	O
146	)	O
147	:	O
148	148	O
149	.	O
150	50	O
151	total	O
152	(	O
153	inclusive	O
154	of	O
155	gs	O
156	##t	O
157	)	O
158	:	O
159	148	O
160	.	O
161	50	O
162	total	O
163	:	O
164	148	O
165	.	O
166	50	O
167	closed	O
168	:	O
169	1	O
170	15	O
171	-	O
172	06	O
173	-	O
174	2018	O
175	2	O
176	:	O
177	08	O
178	:	O
179	44	O
180	server	O
181	:	O
182	113	O
183	cash	O
184	##ier	O
185	cash	O
186	:	O
187	148	O
188	.	O
189	50	O
190	gs	O
191	##t	O
192	summary	O
193	amount	O
194	(	O
195	rm	O
196	)	O
197	tax	O
198	(	O
199	rm	O
200	)	O
201	sr	O
202	(	O
203	@	O
204	0	O
205	%	O
206	)	O
207	148	O
208	.	O
209	50	O
210	0	O
211	.	O
212	00	O
213	*	O
214	*	O
215	*	O
216	*	O
217	thank	O
218	you	O
219	*	O
220	*	O
221	*	O
222	*	O
223	please	O
224	come	O
225	again	O
226		
0	ae	B-COMPANY
1	##on	I-COMPANY
2	co	I-COMPANY
3	.	I-COMPANY
4	(	I-COMPANY
5	m	I-COMPANY
6	)	I-COMPANY
7	b	I-COMPANY
8	##hd	I-COMPANY
9	(	I-COMPANY
10	126	I-COMPANY
11	##9	O
12	##26	O
13	-	O
14	h	O
15	)	O
16	3rd	O
17	fl	O
18	##r	B-ADDRESS
19	,	I-ADDRESS
20	ae	I-ADDRESS
21	##on	I-ADDRESS
22	tam	I-ADDRESS
23	##an	I-ADDRESS
24	mal	I-ADDRESS
25	##uri	I-ADDRESS
26	sc	I-ADDRESS
27	j	I-ADDRESS
28	##ln	I-ADDRESS
29	je	I-ADDRESS
30	##jak	I-ADDRESS
31	##a	I-ADDRESS
32	,	I-ADDRESS
33	tam	I-ADDRESS
34	##an	I-ADDRESS
35	mal	I-ADDRESS
36	##uri	I-ADDRESS
37	cher	I-ADDRESS
38	##as	I-ADDRESS
39	,	I-ADDRESS
40	55	I-ADDRESS
41	##100	I-ADDRESS
42	kuala	I-ADDRESS
43	lumpur	I-ADDRESS
44	gs	I-ADDRESS
45	##t	I-ADDRESS
46	id	I-ADDRESS
47	:	I-ADDRESS
48	00	I-ADDRESS
49	##20	I-ADDRESS
50	##17	I-ADDRESS
51	##39	I-ADDRESS
52	##46	I-ADDRESS
53	##8	I-ADDRESS
54	##8	I-ADDRESS
55	shopping	O
56	hours	O
57	sun	O
58	-	O
59	th	O
60	##u	O
61	:	O
62	1000	O
63	hr	O
64	##s	O
65	-	O
66	223	O
67	##0	O
68	hr	O
69	##s	O
70	fr	O
71	##i	O
72	-	O
73	sat	O
74	:	O
75	1000	O
76	hr	O
77	##s	O
78	-	O
79	230	O
80	##0	O
81	hr	O
82	##s	O
83	valued	O
84	customer	O
85	:	O
86	119	O
87	##00	O
88	##52	O
89	##10	O
90	##1	O
91	1	O
92	##x	O
93	000	O
94	##00	O
95	##85	O
96	##41	O
97	##9	O
98	##8	O
99	##7	O
100	7	O
101	.	O
102	00	O
103	##z	O
104	##r	O
105	sa	O
106	mix	O
107	plum	O
108	1	O
109	##x	O
110	000	O
111	##00	O
112	##200	O
113	##9	O
114	##13	O
115	##1	O
116	7	O
117	.	O
118	50	O
119	##z	O
120	##r	O
121	r	O
122	.	O
123	gala	O
124	apple	O
125	1	O
126	##x	O
127	000	O
128	##00	O
129	##10	O
130	##58	O
131	##6	O
132	##21	O
133	9	O
134	.	O
135	85	O
136	##sr	O
137	four	O
138	seas	O
139	sea	O
140	##w	O
141	1	O
142	##x	O
143	000	O
144	##00	O
145	##10	O
146	##38	O
147	##55	O
148	##6	O
149	16	O
150	.	O
151	50	O
152	##sr	O
153	che	O
154	##k	O
155	hu	O
156	##p	O
157	2	O
158	##in	O
159	##1	O
160	item	O
161	promo	O
162	@	O
163	12	O
164	.	O
165	99	O
166	-	O
167	3	O
168	.	O
169	51	O
170	1	O
171	##x	O
172	000	O
173	##00	O
174	##7	O
175	##6	O
176	##34	O
177	##14	O
178	##7	O
179	7	O
180	.	O
181	50	O
182	##z	O
183	##r	O
184	tomato	O
185	amor	O
186	##os	O
187	1	O
188	##x	O
189	000	O
190	##00	O
191	##75	O
192	##70	O
193	##24	O
194	##7	O
195	12	O
196	.	O
197	50	O
198	##z	O
199	##r	O
200	france	O
201	green	O
202	ki	O
203	1	O
204	##x	O
205	000	O
206	##00	O
207	##42	O
208	##9	O
209	##100	O
210	##8	O
211	4	O
212	.	O
213	80	O
214	##z	O
215	##r	O
216	t	O
217	.	O
218	cherry	O
219	honey	O
220	1	O
221	##x	O
222	000	O
223	##00	O
224	##01	O
225	##35	O
226	##41	O
227	##2	O
228	15	O
229	.	O
230	90s	O
231	##r	O
232	su	O
233	##shi	O
234	set	O
235	-	O
236	pt	O
237	##c	O
238	1	O
239	##x	O
240	000	O
241	##00	O
242	##0	O
243	##38	O
244	##10	O
245	##9	O
246	##3	O
247	4	O
248	.	O
249	33	O
250	##z	O
251	##r	O
252	jam	O
253	##bu	O
254	air	O
255	mad	O
256	##u	O
257	1	O
258	##x	O
259	000	O
